Run_ID,Cohort,Scenario,PTEN_normal,PTEN_null,Total_cells,Androgen_condition,Uptake_rate_multiplier,Uptake_celltype,Cell_cell_adhesion_multiplier,Migration_speed_multiplier,AdhMot_celltype,Clone_type,Seed
4024,TR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,6789
4025,TR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,13579
4026,TR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,24680
4027,TR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,73205
4028,TR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,10939
4029,TR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,84752
4030,TR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,62700
4031,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,42
4032,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,101
4033,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,2025
4034,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,6789
4035,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,13579
4036,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,24680
4037,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,73205
4038,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,10939
4039,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,84752
4040,TR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,62700
4041,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,42
4042,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,101
4043,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,2025
4044,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,6789
4045,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,13579
4046,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,24680
4047,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,73205
4048,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,10939
4049,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,84752
4050,TR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,62700
4051,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,42
4052,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,101
4053,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,2025
4054,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,6789
4055,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,13579
4056,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,24680
4057,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,73205
4058,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,10939
4059,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,84752
4060,TR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,62700
4061,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,42
4062,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,101
4063,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,2025
4064,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,6789
4065,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,13579
4066,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,24680
4067,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,73205
4068,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,10939
4069,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,84752
4070,TR,Scenario2,135,15,150,High,4,PTEN_null,7,0.7,PTEN_null,-,62700
4071,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,42
4072,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,101
4073,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,2025
4074,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,6789
4075,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,13579
4076,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,24680
4077,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,73205
4078,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,10939
4079,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,84752
4080,TR,Scenario2,135,15,150,High,4,PTEN_null,10,0.6,PTEN_null,-,62700
4081,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,42
4082,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,101
4083,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,2025
4084,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,6789
4085,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,13579
4086,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,24680
4087,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,73205
4088,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,10939
4089,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,84752
4090,TR,Scenario2,135,15,150,High,7,PTEN_null,0.1,2,PTEN_null,-,62700
4091,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,42
4092,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,101
4093,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,2025
4094,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,6789
4095,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,13579
4096,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,24680
4097,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,73205
4098,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,10939
4099,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,84752
4100,TR,Scenario2,135,15,150,High,7,PTEN_null,0.5,1.6,PTEN_null,-,62700
4101,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,42
4102,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,101
4103,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,2025
4104,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,6789
4105,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,13579
4106,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,24680
4107,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,73205
4108,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,10939
4109,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,84752
4110,TR,Scenario2,135,15,150,High,7,PTEN_null,1,1,PTEN_null,-,62700
4111,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,42
4112,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,101
4113,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,2025
4114,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,6789
4115,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,13579
4116,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,24680
4117,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,73205
4118,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,10939
4119,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,84752
4120,TR,Scenario2,135,15,150,High,7,PTEN_null,3,0.8,PTEN_null,-,62700
4121,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,42
4122,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,101
4123,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,2025
4124,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,6789
4125,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,13579
4126,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,24680
4127,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,73205
4128,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,10939
4129,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,84752
4130,TR,Scenario2,135,15,150,High,7,PTEN_null,7,0.7,PTEN_null,-,62700
4131,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,42
4132,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,101
4133,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,2025
4134,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,6789
4135,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,13579
4136,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,24680
4137,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,73205
4138,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,10939
4139,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,84752
4140,TR,Scenario2,135,15,150,High,7,PTEN_null,10,0.6,PTEN_null,-,62700
4141,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,42
4142,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,101
4143,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,2025
4144,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,6789
4145,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,13579
4146,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,24680
4147,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,73205
4148,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,10939
4149,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,84752
4150,TR,Scenario2,135,15,150,High,10,PTEN_null,0.1,2,PTEN_null,-,62700
4151,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,42
4152,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,101
4153,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,2025
4154,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,6789
4155,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,13579
4156,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,24680
4157,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,73205
4158,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,10939
4159,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,84752
4160,TR,Scenario2,135,15,150,High,10,PTEN_null,0.5,1.6,PTEN_null,-,62700
4161,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,42
4162,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,101
4163,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,2025
4164,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,6789
4165,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,13579
4166,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,24680
4167,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,73205
4168,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,10939
4169,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,84752
4170,TR,Scenario2,135,15,150,High,10,PTEN_null,1,1,PTEN_null,-,62700
4171,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,42
4172,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,101
4173,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,2025
4174,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,6789
4175,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,13579
4176,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,24680
4177,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,73205
4178,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,10939
4179,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,84752
4180,TR,Scenario2,135,15,150,High,10,PTEN_null,3,0.8,PTEN_null,-,62700
4181,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,42
4182,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,101
4183,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,2025
4184,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,6789
4185,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,13579
4186,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,24680
4187,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,73205
4188,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,10939
4189,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,84752
4190,TR,Scenario2,135,15,150,High,10,PTEN_null,7,0.7,PTEN_null,-,62700
4191,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,42
4192,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,101
4193,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,2025
4194,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,6789
4195,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,13579
4196,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,24680
4197,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,73205
4198,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,10939
4199,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,84752
4200,TR,Scenario2,135,15,150,High,10,PTEN_null,10,0.6,PTEN_null,-,62700
4201,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,42
4202,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,101
4203,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,2025
4204,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,6789
4205,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,13579
4206,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,24680
4207,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,73205
4208,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,10939
4209,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,84752
4210,TR,Scenario2,135,15,150,High,100,PTEN_null,0.1,2,PTEN_null,-,62700
4211,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,42
4212,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,101
4213,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,2025
4214,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,6789
4215,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,13579
4216,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,24680
4217,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,73205
4218,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,10939
4219,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,84752
4220,TR,Scenario2,135,15,150,High,100,PTEN_null,0.5,1.6,PTEN_null,-,62700
4221,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,42
4222,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,101
4223,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,2025
4224,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,6789
4225,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,13579
4226,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,24680
4227,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,73205
4228,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,10939
4229,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,84752
4230,TR,Scenario2,135,15,150,High,100,PTEN_null,1,1,PTEN_null,-,62700
4231,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,42
4232,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,101
4233,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,2025
4234,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,6789
4235,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,13579
4236,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,24680
4237,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,73205
4238,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,10939
4239,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,84752
4240,TR,Scenario2,135,15,150,High,100,PTEN_null,3,0.8,PTEN_null,-,62700
4241,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,42
4242,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,101
4243,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,2025
4244,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,6789
4245,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,13579
4246,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,24680
4247,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,73205
4248,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,10939
4249,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,84752
4250,TR,Scenario2,135,15,150,High,100,PTEN_null,7,0.7,PTEN_null,-,62700
4251,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,42
4252,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,101
4253,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,2025
4254,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,6789
4255,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,13579
4256,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,24680
4257,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,73205
4258,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,10939
4259,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,84752
4260,TR,Scenario2,135,15,150,High,100,PTEN_null,10,0.6,PTEN_null,-,62700
4261,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,42
4262,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,101
4263,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,2025
4264,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,6789
4265,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,13579
4266,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,24680
4267,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,73205
4268,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,10939
4269,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,84752
4270,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.1,2,PTEN_null,-,62700
4271,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,42
4272,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,101
4273,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,2025
4274,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,6789
4275,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,13579
4276,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,24680
4277,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,73205
4278,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,10939
4279,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,84752
4280,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,0.5,1.6,PTEN_null,-,62700
4281,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,42
4282,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,101
4283,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,2025
4284,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,6789
4285,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,13579
4286,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,24680
4287,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,73205
4288,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,10939
4289,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,84752
4290,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,1,1,PTEN_null,-,62700
4291,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,42
4292,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,101
4293,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,2025
4294,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,6789
4295,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,13579
4296,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,24680
4297,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,73205
4298,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,10939
4299,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,84752
4300,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,3,0.8,PTEN_null,-,62700
4301,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,42
4302,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,101
4303,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,2025
4304,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,6789
4305,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,13579
4306,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,24680
4307,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,73205
4308,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,10939
4309,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,84752
4310,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,7,0.7,PTEN_null,-,62700
4311,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,10,0.6,PTEN_null,-,42
4312,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,10,0.6,PTEN_null,-,101
4313,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,10,0.6,PTEN_null,-,2025
4314,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,10,0.6,PTEN_null,-,6789
4315,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,10,0.6,PTEN_null,-,13579
4316,TR,Scenario2,135,15,150,Low,0.1,PTEN_null,10,0.6,PTEN_null,-,24680
